pathway;interact1_ensembl;interact2_ensembl
NOD-like receptor;ENSG00000088888;ENSG00000131323
NOD-like receptor;ENSG00000104312;ENSG00000131323
NOD-like receptor;ENSG00000135341;ENSG00000213341
NOD-like receptor;ENSG00000135341;ENSG00000100030
NOD-like receptor;ENSG00000135341;ENSG00000107643
NOD-like receptor;ENSG00000135341;ENSG00000112062
NOD-like receptor;ENSG00000100030;ENSG00000177606
NOD-like receptor;ENSG00000107643;ENSG00000177606
NOD-like receptor;ENSG00000112062;ENSG00000177606
NOD-like receptor;ENSG00000177606;ENSG00000125538
NOD-like receptor;ENSG00000177606;ENSG00000150782
NOD-like receptor;ENSG00000177606;ENSG00000136244
NOD-like receptor;ENSG00000177606;ENSG00000232810
NOD-like receptor;ENSG00000177606;ENSG00000169429
NOD-like receptor;ENSG00000177606;ENSG00000163739
NOD-like receptor;ENSG00000177606;ENSG00000108691
NOD-like receptor;ENSG00000177606;ENSG00000274233
NOD-like receptor;ENSG00000177606;ENSG00000164047
NOD-like receptor;ENSG00000126456;ENSG00000197919
NOD-like receptor;ENSG00000131323;ENSG00000263528
NOD-like receptor;ENSG00000263528;ENSG00000183735
NOD-like receptor;ENSG00000183735;ENSG00000263528
NOD-like receptor;ENSG00000263528;ENSG00000136560
NOD-like receptor;ENSG00000136560;ENSG00000263528
NOD-like receptor;ENSG00000100324;ENSG00000135341
NOD-like receptor;ENSG00000135341;ENSG00000100324
NOD-like receptor;ENSG00000162711;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000162711
NOD-like receptor;ENSG00000137752;ENSG00000103490
NOD-like receptor;ENSG00000167207;ENSG00000091592
NOD-like receptor;ENSG00000285132;ENSG00000162711
NOD-like receptor;ENSG00000173612;ENSG00000182621
NOD-like receptor;ENSG00000135828;ENSG00000005100
NOD-like receptor;ENSG00000005100;ENSG00000088888
NOD-like receptor;ENSG00000088888;ENSG00000005100
NOD-like receptor;ENSG00000088888;ENSG00000162711
NOD-like receptor;ENSG00000088888;ENSG00000171109
NOD-like receptor;ENSG00000171109;ENSG00000088888
NOD-like receptor;ENSG00000265972;ENSG00000100348
NOD-like receptor;ENSG00000100348;ENSG00000265972
NOD-like receptor;ENSG00000165168;ENSG00000051523
NOD-like receptor;ENSG00000051523;ENSG00000165168
NOD-like receptor;ENSG00000174885;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000174885
NOD-like receptor;ENSG00000278173;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000278173
NOD-like receptor;ENSG00000142405;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000142405
NOD-like receptor;ENSG00000091106;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000091106
NOD-like receptor;ENSG00000163568;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000163568
NOD-like receptor;ENSG00000103313;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000103313
NOD-like receptor;ENSG00000163565;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000163565
NOD-like receptor;ENSG00000198001;ENSG00000175104
NOD-like receptor;ENSG00000175104;ENSG00000198001
NOD-like receptor;ENSG00000162434;ENSG00000105397
NOD-like receptor;ENSG00000105397;ENSG00000162434
NOD-like receptor;ENSG00000265972;ENSG00000162711
NOD-like receptor;ENSG00000105835;ENSG00000165168
NOD-like receptor;ENSG00000285379;ENSG00000087470
NOD-like receptor;ENSG00000151414;ENSG00000162711
NOD-like receptor;ENSG00000185515;ENSG00000162711
NOD-like receptor;ENSG00000064012;ENSG00000137752
NOD-like receptor;ENSG00000064012;ENSG00000168040
NOD-like receptor;ENSG00000168040;ENSG00000064012
NOD-like receptor;ENSG00000169900;ENSG00000103490
NOD-like receptor;ENSG00000253548;ENSG00000103490
NOD-like receptor;ENSG00000204403;ENSG00000137752
NOD-like receptor;ENSG00000204397;ENSG00000137752
NOD-like receptor;ENSG00000278613;ENSG00000091106
NOD-like receptor;ENSG00000163932;ENSG00000091106
NOD-like receptor;ENSG00000137752;ENSG00000125538
NOD-like receptor;ENSG00000137752;ENSG00000150782
NOD-like receptor;ENSG00000137752;ENSG00000278718
NOD-like receptor;ENSG00000137757;ENSG00000278718
NOD-like receptor;ENSG00000196954;ENSG00000278718
NOD-like receptor;ENSG00000278718;ENSG00000162711
NOD-like receptor;ENSG00000197919;ENSG00000142166
NOD-like receptor;ENSG00000142166;ENSG00000162434
NOD-like receptor;ENSG00000142166;ENSG00000105397
NOD-like receptor;ENSG00000162434;ENSG00000115415
NOD-like receptor;ENSG00000285048;ENSG00000115415
NOD-like receptor;ENSG00000115415;ENSG00000285048
NOD-like receptor;ENSG00000136869;ENSG00000127666
NOD-like receptor;ENSG00000136869;ENSG00000172936
NOD-like receptor;ENSG00000127666;ENSG00000126456
NOD-like receptor;ENSG00000172936;ENSG00000198001
NOD-like receptor;ENSG00000198001;ENSG00000269335
NOD-like receptor;ENSG00000142405;ENSG00000109320
NOD-like receptor;ENSG00000109320;ENSG00000162711
NOD-like receptor;ENSG00000163565;ENSG00000288243
NOD-like receptor;ENSG00000288243;ENSG00000183735
NOD-like receptor;ENSG00000183735;ENSG00000126456
NOD-like receptor;ENSG00000183735;ENSG00000109320
NOD-like receptor;ENSG00000109320;ENSG00000197919
NOD-like receptor;ENSG00000263528;ENSG00000126456
NOD-like receptor;ENSG00000175104;ENSG00000269335
NOD-like receptor;ENSG00000269335;ENSG00000175104
NOD-like receptor;ENSG00000067560;ENSG00000123143
NOD-like receptor;ENSG00000237052;ENSG00000162711
NOD-like receptor;ENSG00000237693;ENSG00000162711
