pathway;interact1_ensembl;interact2_ensembl
PI3K-Akt;ENSG00000070193;ENSG00000142627
PI3K-Akt;ENSG00000070193;ENSG00000141736
PI3K-Akt;ENSG00000070193;ENSG00000065361
PI3K-Akt;ENSG00000070193;ENSG00000178568
PI3K-Akt;ENSG00000070193;ENSG00000077782
PI3K-Akt;ENSG00000070193;ENSG00000068078
PI3K-Akt;ENSG00000070193;ENSG00000066468
PI3K-Akt;ENSG00000070193;ENSG00000160867
PI3K-Akt;ENSG00000070193;ENSG00000102755
PI3K-Akt;ENSG00000070193;ENSG00000122025
PI3K-Akt;ENSG00000070193;ENSG00000037280
PI3K-Akt;ENSG00000070193;ENSG00000140443
PI3K-Akt;ENSG00000070193;ENSG00000171105
PI3K-Akt;ENSG00000070193;ENSG00000128052
PI3K-Akt;ENSG00000070193;ENSG00000157404
PI3K-Akt;ENSG00000070193;ENSG00000105976
PI3K-Akt;ENSG00000070193;ENSG00000064300
PI3K-Akt;ENSG00000070193;ENSG00000198400
PI3K-Akt;ENSG00000070193;ENSG00000148053
PI3K-Akt;ENSG00000070193;ENSG00000134853
PI3K-Akt;ENSG00000070193;ENSG00000113721
PI3K-Akt;ENSG00000070193;ENSG00000120156
PI3K-Akt;ENSG00000165197;ENSG00000182578
PI3K-Akt;ENSG00000165197;ENSG00000146648
PI3K-Akt;ENSG00000165197;ENSG00000142627
PI3K-Akt;ENSG00000165197;ENSG00000141736
PI3K-Akt;ENSG00000165197;ENSG00000065361
PI3K-Akt;ENSG00000165197;ENSG00000178568
PI3K-Akt;ENSG00000165197;ENSG00000077782
PI3K-Akt;ENSG00000165197;ENSG00000068078
PI3K-Akt;ENSG00000165197;ENSG00000066468
PI3K-Akt;ENSG00000165197;ENSG00000160867
PI3K-Akt;ENSG00000165197;ENSG00000102755
PI3K-Akt;ENSG00000165197;ENSG00000122025
PI3K-Akt;ENSG00000165197;ENSG00000037280
PI3K-Akt;ENSG00000165197;ENSG00000140443
PI3K-Akt;ENSG00000165197;ENSG00000171105
PI3K-Akt;ENSG00000165197;ENSG00000128052
PI3K-Akt;ENSG00000165197;ENSG00000157404
PI3K-Akt;ENSG00000165197;ENSG00000105976
PI3K-Akt;ENSG00000165197;ENSG00000064300
PI3K-Akt;ENSG00000165197;ENSG00000198400
PI3K-Akt;ENSG00000165197;ENSG00000148053
PI3K-Akt;ENSG00000165197;ENSG00000134853
PI3K-Akt;ENSG00000165197;ENSG00000113721
PI3K-Akt;ENSG00000165197;ENSG00000120156
PI3K-Akt;ENSG00000090554;ENSG00000182578
PI3K-Akt;ENSG00000090554;ENSG00000146648
PI3K-Akt;ENSG00000090554;ENSG00000142627
PI3K-Akt;ENSG00000090554;ENSG00000141736
PI3K-Akt;ENSG00000090554;ENSG00000065361
PI3K-Akt;ENSG00000090554;ENSG00000178568
PI3K-Akt;ENSG00000090554;ENSG00000077782
PI3K-Akt;ENSG00000090554;ENSG00000068078
PI3K-Akt;ENSG00000090554;ENSG00000066468
PI3K-Akt;ENSG00000090554;ENSG00000160867
PI3K-Akt;ENSG00000090554;ENSG00000102755
PI3K-Akt;ENSG00000090554;ENSG00000122025
PI3K-Akt;ENSG00000090554;ENSG00000037280
PI3K-Akt;ENSG00000090554;ENSG00000140443
PI3K-Akt;ENSG00000090554;ENSG00000171105
PI3K-Akt;ENSG00000090554;ENSG00000128052
PI3K-Akt;ENSG00000090554;ENSG00000157404
PI3K-Akt;ENSG00000090554;ENSG00000105976
PI3K-Akt;ENSG00000090554;ENSG00000064300
PI3K-Akt;ENSG00000090554;ENSG00000198400
PI3K-Akt;ENSG00000090554;ENSG00000148053
PI3K-Akt;ENSG00000090554;ENSG00000134853
PI3K-Akt;ENSG00000090554;ENSG00000113721
PI3K-Akt;ENSG00000090554;ENSG00000120156
PI3K-Akt;ENSG00000078579;ENSG00000182578
PI3K-Akt;ENSG00000078579;ENSG00000146648
PI3K-Akt;ENSG00000078579;ENSG00000142627
PI3K-Akt;ENSG00000078579;ENSG00000141736
PI3K-Akt;ENSG00000078579;ENSG00000065361
PI3K-Akt;ENSG00000078579;ENSG00000178568
PI3K-Akt;ENSG00000078579;ENSG00000077782
PI3K-Akt;ENSG00000078579;ENSG00000068078
PI3K-Akt;ENSG00000078579;ENSG00000066468
PI3K-Akt;ENSG00000078579;ENSG00000160867
PI3K-Akt;ENSG00000078579;ENSG00000102755
PI3K-Akt;ENSG00000078579;ENSG00000122025
PI3K-Akt;ENSG00000078579;ENSG00000037280
PI3K-Akt;ENSG00000078579;ENSG00000140443
PI3K-Akt;ENSG00000078579;ENSG00000171105
PI3K-Akt;ENSG00000078579;ENSG00000128052
PI3K-Akt;ENSG00000078579;ENSG00000157404
PI3K-Akt;ENSG00000078579;ENSG00000105976
PI3K-Akt;ENSG00000078579;ENSG00000064300
PI3K-Akt;ENSG00000078579;ENSG00000198400
PI3K-Akt;ENSG00000078579;ENSG00000148053
PI3K-Akt;ENSG00000078579;ENSG00000134853
PI3K-Akt;ENSG00000078579;ENSG00000113721
PI3K-Akt;ENSG00000078579;ENSG00000120156
PI3K-Akt;ENSG00000105550;ENSG00000182578
PI3K-Akt;ENSG00000105550;ENSG00000146648
PI3K-Akt;ENSG00000105550;ENSG00000142627
PI3K-Akt;ENSG00000105550;ENSG00000141736
PI3K-Akt;ENSG00000105550;ENSG00000065361
PI3K-Akt;ENSG00000105550;ENSG00000178568
PI3K-Akt;ENSG00000105550;ENSG00000077782
PI3K-Akt;ENSG00000105550;ENSG00000068078
PI3K-Akt;ENSG00000105550;ENSG00000066468
PI3K-Akt;ENSG00000105550;ENSG00000160867
PI3K-Akt;ENSG00000105550;ENSG00000102755
PI3K-Akt;ENSG00000105550;ENSG00000122025
PI3K-Akt;ENSG00000105550;ENSG00000037280
PI3K-Akt;ENSG00000105550;ENSG00000140443
PI3K-Akt;ENSG00000105550;ENSG00000171105
PI3K-Akt;ENSG00000105550;ENSG00000128052
PI3K-Akt;ENSG00000105550;ENSG00000157404
PI3K-Akt;ENSG00000105550;ENSG00000105976
PI3K-Akt;ENSG00000105550;ENSG00000064300
PI3K-Akt;ENSG00000105550;ENSG00000198400
PI3K-Akt;ENSG00000105550;ENSG00000148053
PI3K-Akt;ENSG00000105550;ENSG00000134853
PI3K-Akt;ENSG00000105550;ENSG00000113721
PI3K-Akt;ENSG00000105550;ENSG00000120156
PI3K-Akt;ENSG00000070388;ENSG00000182578
PI3K-Akt;ENSG00000070388;ENSG00000146648
PI3K-Akt;ENSG00000070388;ENSG00000142627
PI3K-Akt;ENSG00000070388;ENSG00000141736
PI3K-Akt;ENSG00000070388;ENSG00000065361
PI3K-Akt;ENSG00000070388;ENSG00000178568
PI3K-Akt;ENSG00000070388;ENSG00000077782
PI3K-Akt;ENSG00000070388;ENSG00000068078
PI3K-Akt;ENSG00000070388;ENSG00000066468
PI3K-Akt;ENSG00000070388;ENSG00000160867
PI3K-Akt;ENSG00000070388;ENSG00000102755
PI3K-Akt;ENSG00000070388;ENSG00000122025
PI3K-Akt;ENSG00000070388;ENSG00000037280
PI3K-Akt;ENSG00000070388;ENSG00000140443
PI3K-Akt;ENSG00000070388;ENSG00000171105
PI3K-Akt;ENSG00000070388;ENSG00000128052
PI3K-Akt;ENSG00000070388;ENSG00000157404
PI3K-Akt;ENSG00000070388;ENSG00000105976
PI3K-Akt;ENSG00000070388;ENSG00000064300
PI3K-Akt;ENSG00000070388;ENSG00000198400
PI3K-Akt;ENSG00000070388;ENSG00000148053
PI3K-Akt;ENSG00000070388;ENSG00000134853
PI3K-Akt;ENSG00000070388;ENSG00000113721
PI3K-Akt;ENSG00000070388;ENSG00000120156
PI3K-Akt;ENSG00000154188;ENSG00000182578
PI3K-Akt;ENSG00000154188;ENSG00000146648
PI3K-Akt;ENSG00000154188;ENSG00000142627
PI3K-Akt;ENSG00000154188;ENSG00000141736
PI3K-Akt;ENSG00000154188;ENSG00000065361
PI3K-Akt;ENSG00000154188;ENSG00000178568
PI3K-Akt;ENSG00000154188;ENSG00000077782
PI3K-Akt;ENSG00000154188;ENSG00000068078
PI3K-Akt;ENSG00000154188;ENSG00000066468
PI3K-Akt;ENSG00000154188;ENSG00000160867
PI3K-Akt;ENSG00000154188;ENSG00000102755
PI3K-Akt;ENSG00000154188;ENSG00000122025
PI3K-Akt;ENSG00000154188;ENSG00000037280
PI3K-Akt;ENSG00000154188;ENSG00000140443
PI3K-Akt;ENSG00000154188;ENSG00000171105
PI3K-Akt;ENSG00000154188;ENSG00000128052
PI3K-Akt;ENSG00000154188;ENSG00000157404
PI3K-Akt;ENSG00000154188;ENSG00000105976
PI3K-Akt;ENSG00000154188;ENSG00000064300
PI3K-Akt;ENSG00000154188;ENSG00000198400
PI3K-Akt;ENSG00000154188;ENSG00000148053
PI3K-Akt;ENSG00000154188;ENSG00000134853
PI3K-Akt;ENSG00000154188;ENSG00000113721
PI3K-Akt;ENSG00000154188;ENSG00000120156
PI3K-Akt;ENSG00000091879;ENSG00000182578
PI3K-Akt;ENSG00000091879;ENSG00000146648
PI3K-Akt;ENSG00000091879;ENSG00000142627
PI3K-Akt;ENSG00000091879;ENSG00000141736
PI3K-Akt;ENSG00000091879;ENSG00000065361
PI3K-Akt;ENSG00000091879;ENSG00000178568
PI3K-Akt;ENSG00000091879;ENSG00000077782
PI3K-Akt;ENSG00000091879;ENSG00000068078
PI3K-Akt;ENSG00000091879;ENSG00000066468
PI3K-Akt;ENSG00000091879;ENSG00000160867
PI3K-Akt;ENSG00000091879;ENSG00000102755
PI3K-Akt;ENSG00000091879;ENSG00000122025
PI3K-Akt;ENSG00000091879;ENSG00000037280
PI3K-Akt;ENSG00000091879;ENSG00000140443
PI3K-Akt;ENSG00000091879;ENSG00000171105
PI3K-Akt;ENSG00000091879;ENSG00000128052
PI3K-Akt;ENSG00000091879;ENSG00000157404
PI3K-Akt;ENSG00000091879;ENSG00000105976
PI3K-Akt;ENSG00000091879;ENSG00000064300
PI3K-Akt;ENSG00000091879;ENSG00000198400
PI3K-Akt;ENSG00000091879;ENSG00000148053
PI3K-Akt;ENSG00000091879;ENSG00000134853
PI3K-Akt;ENSG00000091879;ENSG00000113721
PI3K-Akt;ENSG00000091879;ENSG00000120156
PI3K-Akt;ENSG00000019991;ENSG00000182578
PI3K-Akt;ENSG00000019991;ENSG00000146648
PI3K-Akt;ENSG00000019991;ENSG00000142627
PI3K-Akt;ENSG00000019991;ENSG00000141736
PI3K-Akt;ENSG00000019991;ENSG00000065361
PI3K-Akt;ENSG00000019991;ENSG00000178568
PI3K-Akt;ENSG00000019991;ENSG00000077782
PI3K-Akt;ENSG00000019991;ENSG00000068078
PI3K-Akt;ENSG00000019991;ENSG00000066468
PI3K-Akt;ENSG00000019991;ENSG00000160867
PI3K-Akt;ENSG00000019991;ENSG00000102755
PI3K-Akt;ENSG00000019991;ENSG00000122025
PI3K-Akt;ENSG00000019991;ENSG00000037280
PI3K-Akt;ENSG00000019991;ENSG00000140443
PI3K-Akt;ENSG00000019991;ENSG00000171105
PI3K-Akt;ENSG00000019991;ENSG00000128052
PI3K-Akt;ENSG00000019991;ENSG00000157404
PI3K-Akt;ENSG00000019991;ENSG00000105976
PI3K-Akt;ENSG00000019991;ENSG00000064300
PI3K-Akt;ENSG00000019991;ENSG00000198400
PI3K-Akt;ENSG00000019991;ENSG00000148053
PI3K-Akt;ENSG00000019991;ENSG00000134853
PI3K-Akt;ENSG00000019991;ENSG00000113721
PI3K-Akt;ENSG00000019991;ENSG00000120156
PI3K-Akt;ENSG00000017427;ENSG00000182578
PI3K-Akt;ENSG00000017427;ENSG00000146648
PI3K-Akt;ENSG00000017427;ENSG00000142627
PI3K-Akt;ENSG00000017427;ENSG00000141736
PI3K-Akt;ENSG00000017427;ENSG00000065361
PI3K-Akt;ENSG00000017427;ENSG00000178568
PI3K-Akt;ENSG00000017427;ENSG00000077782
PI3K-Akt;ENSG00000017427;ENSG00000068078
PI3K-Akt;ENSG00000017427;ENSG00000066468
PI3K-Akt;ENSG00000017427;ENSG00000160867
PI3K-Akt;ENSG00000017427;ENSG00000102755
PI3K-Akt;ENSG00000017427;ENSG00000122025
PI3K-Akt;ENSG00000017427;ENSG00000037280
PI3K-Akt;ENSG00000017427;ENSG00000140443
PI3K-Akt;ENSG00000017427;ENSG00000171105
PI3K-Akt;ENSG00000017427;ENSG00000128052
PI3K-Akt;ENSG00000017427;ENSG00000157404
PI3K-Akt;ENSG00000017427;ENSG00000105976
PI3K-Akt;ENSG00000017427;ENSG00000064300
PI3K-Akt;ENSG00000017427;ENSG00000198400
PI3K-Akt;ENSG00000017427;ENSG00000148053
PI3K-Akt;ENSG00000017427;ENSG00000134853
PI3K-Akt;ENSG00000017427;ENSG00000113721
PI3K-Akt;ENSG00000017427;ENSG00000120156
PI3K-Akt;ENSG00000167244;ENSG00000182578
PI3K-Akt;ENSG00000167244;ENSG00000146648
PI3K-Akt;ENSG00000167244;ENSG00000142627
PI3K-Akt;ENSG00000167244;ENSG00000141736
PI3K-Akt;ENSG00000167244;ENSG00000065361
PI3K-Akt;ENSG00000167244;ENSG00000178568
PI3K-Akt;ENSG00000167244;ENSG00000077782
PI3K-Akt;ENSG00000167244;ENSG00000068078
PI3K-Akt;ENSG00000167244;ENSG00000066468
PI3K-Akt;ENSG00000167244;ENSG00000160867
PI3K-Akt;ENSG00000167244;ENSG00000102755
PI3K-Akt;ENSG00000167244;ENSG00000122025
PI3K-Akt;ENSG00000167244;ENSG00000037280
PI3K-Akt;ENSG00000167244;ENSG00000140443
PI3K-Akt;ENSG00000167244;ENSG00000171105
PI3K-Akt;ENSG00000167244;ENSG00000128052
PI3K-Akt;ENSG00000167244;ENSG00000157404
PI3K-Akt;ENSG00000167244;ENSG00000105976
PI3K-Akt;ENSG00000167244;ENSG00000064300
PI3K-Akt;ENSG00000167244;ENSG00000198400
PI3K-Akt;ENSG00000167244;ENSG00000148053
PI3K-Akt;ENSG00000167244;ENSG00000134853
PI3K-Akt;ENSG00000167244;ENSG00000113721
PI3K-Akt;ENSG00000167244;ENSG00000120156
PI3K-Akt;ENSG00000254647;ENSG00000182578
PI3K-Akt;ENSG00000254647;ENSG00000146648
PI3K-Akt;ENSG00000254647;ENSG00000142627
PI3K-Akt;ENSG00000254647;ENSG00000141736
PI3K-Akt;ENSG00000254647;ENSG00000065361
PI3K-Akt;ENSG00000254647;ENSG00000178568
PI3K-Akt;ENSG00000254647;ENSG00000077782
PI3K-Akt;ENSG00000254647;ENSG00000068078
PI3K-Akt;ENSG00000254647;ENSG00000066468
PI3K-Akt;ENSG00000254647;ENSG00000160867
PI3K-Akt;ENSG00000254647;ENSG00000102755
PI3K-Akt;ENSG00000254647;ENSG00000122025
PI3K-Akt;ENSG00000254647;ENSG00000037280
PI3K-Akt;ENSG00000254647;ENSG00000140443
PI3K-Akt;ENSG00000254647;ENSG00000171105
PI3K-Akt;ENSG00000254647;ENSG00000128052
PI3K-Akt;ENSG00000254647;ENSG00000157404
PI3K-Akt;ENSG00000254647;ENSG00000105976
PI3K-Akt;ENSG00000254647;ENSG00000064300
PI3K-Akt;ENSG00000254647;ENSG00000198400
PI3K-Akt;ENSG00000254647;ENSG00000148053
PI3K-Akt;ENSG00000254647;ENSG00000134853
PI3K-Akt;ENSG00000254647;ENSG00000113721
PI3K-Akt;ENSG00000254647;ENSG00000120156
PI3K-Akt;ENSG00000109321;ENSG00000182578
PI3K-Akt;ENSG00000109321;ENSG00000146648
PI3K-Akt;ENSG00000109321;ENSG00000142627
PI3K-Akt;ENSG00000109321;ENSG00000141736
PI3K-Akt;ENSG00000109321;ENSG00000065361
PI3K-Akt;ENSG00000109321;ENSG00000178568
PI3K-Akt;ENSG00000109321;ENSG00000077782
PI3K-Akt;ENSG00000109321;ENSG00000068078
PI3K-Akt;ENSG00000109321;ENSG00000066468
PI3K-Akt;ENSG00000109321;ENSG00000160867
PI3K-Akt;ENSG00000109321;ENSG00000102755
PI3K-Akt;ENSG00000109321;ENSG00000122025
PI3K-Akt;ENSG00000109321;ENSG00000037280
PI3K-Akt;ENSG00000109321;ENSG00000140443
PI3K-Akt;ENSG00000109321;ENSG00000171105
PI3K-Akt;ENSG00000109321;ENSG00000128052
PI3K-Akt;ENSG00000109321;ENSG00000157404
PI3K-Akt;ENSG00000109321;ENSG00000105976
PI3K-Akt;ENSG00000109321;ENSG00000064300
PI3K-Akt;ENSG00000109321;ENSG00000198400
PI3K-Akt;ENSG00000109321;ENSG00000148053
PI3K-Akt;ENSG00000109321;ENSG00000134853
PI3K-Akt;ENSG00000109321;ENSG00000113721
PI3K-Akt;ENSG00000109321;ENSG00000120156
PI3K-Akt;ENSG00000049130;ENSG00000182578
PI3K-Akt;ENSG00000049130;ENSG00000146648
PI3K-Akt;ENSG00000049130;ENSG00000142627
PI3K-Akt;ENSG00000049130;ENSG00000141736
PI3K-Akt;ENSG00000049130;ENSG00000065361
PI3K-Akt;ENSG00000049130;ENSG00000178568
PI3K-Akt;ENSG00000049130;ENSG00000077782
PI3K-Akt;ENSG00000049130;ENSG00000068078
PI3K-Akt;ENSG00000049130;ENSG00000066468
PI3K-Akt;ENSG00000049130;ENSG00000160867
PI3K-Akt;ENSG00000049130;ENSG00000102755
PI3K-Akt;ENSG00000049130;ENSG00000122025
PI3K-Akt;ENSG00000049130;ENSG00000037280
PI3K-Akt;ENSG00000049130;ENSG00000140443
PI3K-Akt;ENSG00000049130;ENSG00000171105
PI3K-Akt;ENSG00000049130;ENSG00000128052
PI3K-Akt;ENSG00000049130;ENSG00000157404
PI3K-Akt;ENSG00000049130;ENSG00000105976
PI3K-Akt;ENSG00000049130;ENSG00000064300
PI3K-Akt;ENSG00000049130;ENSG00000198400
PI3K-Akt;ENSG00000049130;ENSG00000148053
PI3K-Akt;ENSG00000049130;ENSG00000134853
PI3K-Akt;ENSG00000049130;ENSG00000113721
PI3K-Akt;ENSG00000049130;ENSG00000120156
PI3K-Akt;ENSG00000134259;ENSG00000182578
PI3K-Akt;ENSG00000134259;ENSG00000146648
PI3K-Akt;ENSG00000134259;ENSG00000142627
PI3K-Akt;ENSG00000134259;ENSG00000141736
PI3K-Akt;ENSG00000134259;ENSG00000065361
PI3K-Akt;ENSG00000134259;ENSG00000178568
PI3K-Akt;ENSG00000134259;ENSG00000077782
PI3K-Akt;ENSG00000134259;ENSG00000068078
PI3K-Akt;ENSG00000134259;ENSG00000066468
PI3K-Akt;ENSG00000134259;ENSG00000160867
PI3K-Akt;ENSG00000134259;ENSG00000102755
PI3K-Akt;ENSG00000134259;ENSG00000122025
PI3K-Akt;ENSG00000134259;ENSG00000037280
PI3K-Akt;ENSG00000134259;ENSG00000140443
PI3K-Akt;ENSG00000134259;ENSG00000171105
PI3K-Akt;ENSG00000134259;ENSG00000128052
PI3K-Akt;ENSG00000134259;ENSG00000157404
PI3K-Akt;ENSG00000134259;ENSG00000105976
PI3K-Akt;ENSG00000134259;ENSG00000064300
PI3K-Akt;ENSG00000134259;ENSG00000198400
PI3K-Akt;ENSG00000134259;ENSG00000148053
PI3K-Akt;ENSG00000134259;ENSG00000134853
PI3K-Akt;ENSG00000134259;ENSG00000113721
PI3K-Akt;ENSG00000134259;ENSG00000120156
PI3K-Akt;ENSG00000185652;ENSG00000182578
PI3K-Akt;ENSG00000185652;ENSG00000146648
PI3K-Akt;ENSG00000185652;ENSG00000142627
PI3K-Akt;ENSG00000185652;ENSG00000141736
PI3K-Akt;ENSG00000185652;ENSG00000065361
PI3K-Akt;ENSG00000185652;ENSG00000178568
PI3K-Akt;ENSG00000185652;ENSG00000077782
PI3K-Akt;ENSG00000185652;ENSG00000068078
PI3K-Akt;ENSG00000185652;ENSG00000066468
PI3K-Akt;ENSG00000185652;ENSG00000160867
PI3K-Akt;ENSG00000185652;ENSG00000102755
PI3K-Akt;ENSG00000185652;ENSG00000122025
PI3K-Akt;ENSG00000185652;ENSG00000037280
PI3K-Akt;ENSG00000185652;ENSG00000140443
PI3K-Akt;ENSG00000185652;ENSG00000171105
PI3K-Akt;ENSG00000185652;ENSG00000128052
PI3K-Akt;ENSG00000185652;ENSG00000157404
PI3K-Akt;ENSG00000185652;ENSG00000105976
PI3K-Akt;ENSG00000185652;ENSG00000064300
PI3K-Akt;ENSG00000185652;ENSG00000198400
PI3K-Akt;ENSG00000185652;ENSG00000148053
PI3K-Akt;ENSG00000185652;ENSG00000134853
PI3K-Akt;ENSG00000185652;ENSG00000113721
PI3K-Akt;ENSG00000185652;ENSG00000120156
PI3K-Akt;ENSG00000225950;ENSG00000182578
PI3K-Akt;ENSG00000225950;ENSG00000146648
PI3K-Akt;ENSG00000225950;ENSG00000142627
PI3K-Akt;ENSG00000225950;ENSG00000141736
PI3K-Akt;ENSG00000225950;ENSG00000065361
PI3K-Akt;ENSG00000225950;ENSG00000178568
PI3K-Akt;ENSG00000225950;ENSG00000077782
PI3K-Akt;ENSG00000225950;ENSG00000068078
PI3K-Akt;ENSG00000225950;ENSG00000066468
PI3K-Akt;ENSG00000225950;ENSG00000160867
PI3K-Akt;ENSG00000225950;ENSG00000102755
PI3K-Akt;ENSG00000225950;ENSG00000122025
PI3K-Akt;ENSG00000225950;ENSG00000037280
PI3K-Akt;ENSG00000225950;ENSG00000140443
PI3K-Akt;ENSG00000225950;ENSG00000171105
PI3K-Akt;ENSG00000225950;ENSG00000128052
PI3K-Akt;ENSG00000225950;ENSG00000157404
PI3K-Akt;ENSG00000225950;ENSG00000105976
PI3K-Akt;ENSG00000225950;ENSG00000064300
PI3K-Akt;ENSG00000225950;ENSG00000198400
PI3K-Akt;ENSG00000225950;ENSG00000148053
PI3K-Akt;ENSG00000225950;ENSG00000134853
PI3K-Akt;ENSG00000225950;ENSG00000113721
PI3K-Akt;ENSG00000225950;ENSG00000120156
PI3K-Akt;ENSG00000101280;ENSG00000182578
PI3K-Akt;ENSG00000101280;ENSG00000146648
PI3K-Akt;ENSG00000101280;ENSG00000142627
PI3K-Akt;ENSG00000101280;ENSG00000141736
PI3K-Akt;ENSG00000101280;ENSG00000065361
PI3K-Akt;ENSG00000101280;ENSG00000178568
PI3K-Akt;ENSG00000101280;ENSG00000077782
PI3K-Akt;ENSG00000101280;ENSG00000068078
PI3K-Akt;ENSG00000101280;ENSG00000066468
PI3K-Akt;ENSG00000101280;ENSG00000160867
PI3K-Akt;ENSG00000101280;ENSG00000102755
PI3K-Akt;ENSG00000101280;ENSG00000122025
PI3K-Akt;ENSG00000101280;ENSG00000037280
PI3K-Akt;ENSG00000101280;ENSG00000140443
PI3K-Akt;ENSG00000101280;ENSG00000171105
PI3K-Akt;ENSG00000101280;ENSG00000128052
PI3K-Akt;ENSG00000101280;ENSG00000157404
PI3K-Akt;ENSG00000101280;ENSG00000105976
PI3K-Akt;ENSG00000101280;ENSG00000064300
PI3K-Akt;ENSG00000101280;ENSG00000198400
PI3K-Akt;ENSG00000101280;ENSG00000148053
PI3K-Akt;ENSG00000101280;ENSG00000134853
PI3K-Akt;ENSG00000101280;ENSG00000113721
PI3K-Akt;ENSG00000101280;ENSG00000120156
PI3K-Akt;ENSG00000197461;ENSG00000182578
PI3K-Akt;ENSG00000197461;ENSG00000146648
PI3K-Akt;ENSG00000197461;ENSG00000142627
PI3K-Akt;ENSG00000197461;ENSG00000141736
PI3K-Akt;ENSG00000197461;ENSG00000065361
PI3K-Akt;ENSG00000197461;ENSG00000178568
PI3K-Akt;ENSG00000197461;ENSG00000077782
PI3K-Akt;ENSG00000197461;ENSG00000068078
PI3K-Akt;ENSG00000197461;ENSG00000066468
PI3K-Akt;ENSG00000197461;ENSG00000160867
PI3K-Akt;ENSG00000197461;ENSG00000102755
PI3K-Akt;ENSG00000197461;ENSG00000122025
PI3K-Akt;ENSG00000197461;ENSG00000037280
PI3K-Akt;ENSG00000197461;ENSG00000140443
PI3K-Akt;ENSG00000197461;ENSG00000171105
PI3K-Akt;ENSG00000197461;ENSG00000128052
PI3K-Akt;ENSG00000197461;ENSG00000157404
PI3K-Akt;ENSG00000197461;ENSG00000105976
PI3K-Akt;ENSG00000197461;ENSG00000064300
PI3K-Akt;ENSG00000197461;ENSG00000198400
PI3K-Akt;ENSG00000197461;ENSG00000148053
PI3K-Akt;ENSG00000197461;ENSG00000134853
PI3K-Akt;ENSG00000197461;ENSG00000113721
PI3K-Akt;ENSG00000197461;ENSG00000120156
PI3K-Akt;ENSG00000100311;ENSG00000182578
PI3K-Akt;ENSG00000100311;ENSG00000146648
PI3K-Akt;ENSG00000100311;ENSG00000142627
PI3K-Akt;ENSG00000100311;ENSG00000141736
PI3K-Akt;ENSG00000100311;ENSG00000065361
PI3K-Akt;ENSG00000100311;ENSG00000178568
PI3K-Akt;ENSG00000100311;ENSG00000077782
PI3K-Akt;ENSG00000100311;ENSG00000068078
PI3K-Akt;ENSG00000100311;ENSG00000066468
PI3K-Akt;ENSG00000100311;ENSG00000160867
PI3K-Akt;ENSG00000100311;ENSG00000102755
PI3K-Akt;ENSG00000100311;ENSG00000122025
PI3K-Akt;ENSG00000100311;ENSG00000037280
PI3K-Akt;ENSG00000100311;ENSG00000140443
PI3K-Akt;ENSG00000100311;ENSG00000171105
PI3K-Akt;ENSG00000100311;ENSG00000128052
PI3K-Akt;ENSG00000100311;ENSG00000157404
PI3K-Akt;ENSG00000100311;ENSG00000105976
PI3K-Akt;ENSG00000100311;ENSG00000064300
PI3K-Akt;ENSG00000100311;ENSG00000198400
PI3K-Akt;ENSG00000100311;ENSG00000148053
PI3K-Akt;ENSG00000100311;ENSG00000134853
PI3K-Akt;ENSG00000100311;ENSG00000113721
PI3K-Akt;ENSG00000100311;ENSG00000120156
PI3K-Akt;ENSG00000119630;ENSG00000182578
PI3K-Akt;ENSG00000119630;ENSG00000146648
PI3K-Akt;ENSG00000119630;ENSG00000142627
PI3K-Akt;ENSG00000119630;ENSG00000141736
PI3K-Akt;ENSG00000119630;ENSG00000065361
PI3K-Akt;ENSG00000119630;ENSG00000178568
PI3K-Akt;ENSG00000119630;ENSG00000077782
PI3K-Akt;ENSG00000119630;ENSG00000068078
PI3K-Akt;ENSG00000119630;ENSG00000066468
PI3K-Akt;ENSG00000119630;ENSG00000160867
PI3K-Akt;ENSG00000119630;ENSG00000102755
PI3K-Akt;ENSG00000119630;ENSG00000122025
PI3K-Akt;ENSG00000119630;ENSG00000037280
PI3K-Akt;ENSG00000119630;ENSG00000140443
PI3K-Akt;ENSG00000119630;ENSG00000171105
PI3K-Akt;ENSG00000119630;ENSG00000128052
PI3K-Akt;ENSG00000119630;ENSG00000157404
PI3K-Akt;ENSG00000119630;ENSG00000105976
PI3K-Akt;ENSG00000119630;ENSG00000064300
PI3K-Akt;ENSG00000119630;ENSG00000198400
PI3K-Akt;ENSG00000119630;ENSG00000148053
PI3K-Akt;ENSG00000119630;ENSG00000134853
PI3K-Akt;ENSG00000119630;ENSG00000113721
PI3K-Akt;ENSG00000119630;ENSG00000120156
PI3K-Akt;ENSG00000145431;ENSG00000182578
PI3K-Akt;ENSG00000145431;ENSG00000146648
PI3K-Akt;ENSG00000145431;ENSG00000142627
PI3K-Akt;ENSG00000145431;ENSG00000141736
PI3K-Akt;ENSG00000145431;ENSG00000065361
PI3K-Akt;ENSG00000145431;ENSG00000178568
PI3K-Akt;ENSG00000145431;ENSG00000077782
PI3K-Akt;ENSG00000145431;ENSG00000068078
PI3K-Akt;ENSG00000145431;ENSG00000066468
PI3K-Akt;ENSG00000145431;ENSG00000160867
PI3K-Akt;ENSG00000145431;ENSG00000102755
PI3K-Akt;ENSG00000145431;ENSG00000122025
PI3K-Akt;ENSG00000145431;ENSG00000037280
PI3K-Akt;ENSG00000145431;ENSG00000140443
PI3K-Akt;ENSG00000145431;ENSG00000171105
